image,prompt,method,mode,base_reward,top1_importance,mean_abs_importance,n_superpixels,deletion_auc,deletion_auc_random,insertion_auc,insertion_auc_random
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/f6d77bd5-30ba-4dd5-9243-e6694b27bc1e.jpg,Women enjoy cocktails and food at a social gathering.,occlusion,mean,14.016,14.5312,3.6507,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/f6d77bd5-30ba-4dd5-9243-e6694b27bc1e.jpg,Women enjoy cocktails and food at a social gathering.,occlusion,blur,14.016,10.7841,2.4686,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/f6d77bd5-30ba-4dd5-9243-e6694b27bc1e.jpg,Women enjoy cocktails and food at a social gathering.,occlusion,black,14.016,11.8736,3.5315,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5e89d09b-ab46-472b-8db9-ba9ba9d0cc6f.jpg,Couple skateboarding on road.,occlusion,gray,10.735,2.0707,0.5818,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5e89d09b-ab46-472b-8db9-ba9ba9d0cc6f.jpg,Couple skateboarding on road.,occlusion,mean,10.735,5.8953,2.0405,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5e89d09b-ab46-472b-8db9-ba9ba9d0cc6f.jpg,Couple skateboarding on road.,occlusion,blur,10.735,4.4891,1.9278,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5e89d09b-ab46-472b-8db9-ba9ba9d0cc6f.jpg,Couple skateboarding on road.,occlusion,black,10.735,5.091,1.5688,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/73f5615f-8d34-48b5-9951-c9949b61a6d4.jpg,"The image captures a serene moment with a beautiful orange and white cat. It's lying comfortably on a concrete step, basking in what seems like warm sunlight. The cat's eyes are closed, and its expression suggests contentment and relaxation.

The cat's fur is a mix of light orange and white patches, with the white predominantly covering its chest and paws. The background is softly blurred, hinting at an outdoor setting, perhaps a garden or a patio, with lush greenery and a few hints of red. The overall composition of the photo is pleasing, with the cat positioned slightly off-center, drawing the eye to its peaceful pose. The lighting is soft and warm, enhancing the tranquil and cozy atmosphere of the scene.",occlusion,gray,6.1634,2.9128,2.9128,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/73f5615f-8d34-48b5-9951-c9949b61a6d4.jpg,"The image captures a serene moment with a beautiful orange and white cat. It's lying comfortably on a concrete step, basking in what seems like warm sunlight. The cat's eyes are closed, and its expression suggests contentment and relaxation.

The cat's fur is a mix of light orange and white patches, with the white predominantly covering its chest and paws. The background is softly blurred, hinting at an outdoor setting, perhaps a garden or a patio, with lush greenery and a few hints of red. The overall composition of the photo is pleasing, with the cat positioned slightly off-center, drawing the eye to its peaceful pose. The lighting is soft and warm, enhancing the tranquil and cozy atmosphere of the scene.",occlusion,mean,6.1634,16.4073,16.4073,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/73f5615f-8d34-48b5-9951-c9949b61a6d4.jpg,"The image captures a serene moment with a beautiful orange and white cat. It's lying comfortably on a concrete step, basking in what seems like warm sunlight. The cat's eyes are closed, and its expression suggests contentment and relaxation.

The cat's fur is a mix of light orange and white patches, with the white predominantly covering its chest and paws. The background is softly blurred, hinting at an outdoor setting, perhaps a garden or a patio, with lush greenery and a few hints of red. The overall composition of the photo is pleasing, with the cat positioned slightly off-center, drawing the eye to its peaceful pose. The lighting is soft and warm, enhancing the tranquil and cozy atmosphere of the scene.",occlusion,blur,6.1634,16.2355,16.2355,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/73f5615f-8d34-48b5-9951-c9949b61a6d4.jpg,"The image captures a serene moment with a beautiful orange and white cat. It's lying comfortably on a concrete step, basking in what seems like warm sunlight. The cat's eyes are closed, and its expression suggests contentment and relaxation.

The cat's fur is a mix of light orange and white patches, with the white predominantly covering its chest and paws. The background is softly blurred, hinting at an outdoor setting, perhaps a garden or a patio, with lush greenery and a few hints of red. The overall composition of the photo is pleasing, with the cat positioned slightly off-center, drawing the eye to its peaceful pose. The lighting is soft and warm, enhancing the tranquil and cozy atmosphere of the scene.",occlusion,black,6.1634,16.4436,16.4436,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7d26c82f-262b-429c-a437-2832ff241b93.jpg,A couple having a picnic in a park. Man is laying down taking a picture.,occlusion,gray,14.603,5.9471,1.9853,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7d26c82f-262b-429c-a437-2832ff241b93.jpg,A couple having a picnic in a park. Man is laying down taking a picture.,occlusion,mean,14.603,8.1809,4.5414,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7d26c82f-262b-429c-a437-2832ff241b93.jpg,A couple having a picnic in a park. Man is laying down taking a picture.,occlusion,blur,14.603,6.3446,3.0234,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/7d26c82f-262b-429c-a437-2832ff241b93.jpg,A couple having a picnic in a park. Man is laying down taking a picture.,occlusion,black,14.603,8.2408,3.2925,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/4cb1d9fb-94f6-4679-9169-0bbb094fb948.jpg,"The image shows two fit, athletic women taking a break from their workout. They are standing outside, seemingly on a bridge or raised walkway with a city skyline and mountains visible in the background.

The woman on the left is drinking water from a clear bottle, while the other is also holding a bottle. A white towel is draped over her shoulder. She is wearing a purple sports bra and black leggings with a thin blue stripe. The woman on the right is leaning against a concrete barrier, wearing a gray sports bra and black capri leggings. She has a light-colored towel around her neck.

Both women have their hair pulled back, and they are wearing running shoes. The overall tone of the image is bright and energetic, conveying a sense of health, fitness, and friendship.",occlusion,gray,12.1087,3.1008,0.8677,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/4cb1d9fb-94f6-4679-9169-0bbb094fb948.jpg,"The image shows two fit, athletic women taking a break from their workout. They are standing outside, seemingly on a bridge or raised walkway with a city skyline and mountains visible in the background.

The woman on the left is drinking water from a clear bottle, while the other is also holding a bottle. A white towel is draped over her shoulder. She is wearing a purple sports bra and black leggings with a thin blue stripe. The woman on the right is leaning against a concrete barrier, wearing a gray sports bra and black capri leggings. She has a light-colored towel around her neck.

Both women have their hair pulled back, and they are wearing running shoes. The overall tone of the image is bright and energetic, conveying a sense of health, fitness, and friendship.",occlusion,mean,12.1087,4.878,2.2859,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/4cb1d9fb-94f6-4679-9169-0bbb094fb948.jpg,"The image shows two fit, athletic women taking a break from their workout. They are standing outside, seemingly on a bridge or raised walkway with a city skyline and mountains visible in the background.

The woman on the left is drinking water from a clear bottle, while the other is also holding a bottle. A white towel is draped over her shoulder. She is wearing a purple sports bra and black leggings with a thin blue stripe. The woman on the right is leaning against a concrete barrier, wearing a gray sports bra and black capri leggings. She has a light-colored towel around her neck.

Both women have their hair pulled back, and they are wearing running shoes. The overall tone of the image is bright and energetic, conveying a sense of health, fitness, and friendship.",occlusion,blur,12.1087,3.9637,1.6134,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/4cb1d9fb-94f6-4679-9169-0bbb094fb948.jpg,"The image shows two fit, athletic women taking a break from their workout. They are standing outside, seemingly on a bridge or raised walkway with a city skyline and mountains visible in the background.

The woman on the left is drinking water from a clear bottle, while the other is also holding a bottle. A white towel is draped over her shoulder. She is wearing a purple sports bra and black leggings with a thin blue stripe. The woman on the right is leaning against a concrete barrier, wearing a gray sports bra and black capri leggings. She has a light-colored towel around her neck.

Both women have their hair pulled back, and they are wearing running shoes. The overall tone of the image is bright and energetic, conveying a sense of health, fitness, and friendship.",occlusion,black,12.1087,3.8001,1.7671,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/56130b57-cb89-495a-8ec9-b399c767dcc7.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,gray,13.0864,4.8338,1.241,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/56130b57-cb89-495a-8ec9-b399c767dcc7.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,mean,13.0864,9.6009,3.9968,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/56130b57-cb89-495a-8ec9-b399c767dcc7.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,blur,13.0864,7.7957,3.3518,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/56130b57-cb89-495a-8ec9-b399c767dcc7.jpg,Smiling woman in black pants sits in a salon chair.,occlusion,black,13.0864,9.1292,3.1298,9,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/577d09f9-e8ac-4c2d-bef1-8be9483e8500.jpg,Monochrome portrait of a woman sitting cross-legged.,occlusion,gray,7.8326,0.07,0.1409,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/577d09f9-e8ac-4c2d-bef1-8be9483e8500.jpg,Monochrome portrait of a woman sitting cross-legged.,occlusion,mean,7.8326,6.4004,1.8339,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/577d09f9-e8ac-4c2d-bef1-8be9483e8500.jpg,Monochrome portrait of a woman sitting cross-legged.,occlusion,blur,7.8326,5.903,1.4949,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/577d09f9-e8ac-4c2d-bef1-8be9483e8500.jpg,Monochrome portrait of a woman sitting cross-legged.,occlusion,black,7.8326,6.07,1.4835,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/183f3c78-b6d4-41a4-8372-9396b7707c57.jpg,"The photograph presents a close-up, profile view of a black and white cat. The focus is sharp on the cat's face, highlighting the texture of its fur and the details of its eye. 

The cat's fur is predominantly white, with a dense patch of black fur covering the top of its head and surrounding its eye. The contrast between the black and white fur is striking. The fur appears soft and slightly ruffled. The cat has a pink nose.

The cat's eye is a pale yellow color, with a slit pupil that is dilated. The eye is partially obscured by the black fur above it, giving the cat a somewhat mysterious expression. The white background helps to isolate the subject and draw attention to the cat's features. The lighting in the photograph is soft and diffused.",occlusion,gray,9.3026,1.7094,0.4006,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/183f3c78-b6d4-41a4-8372-9396b7707c57.jpg,"The photograph presents a close-up, profile view of a black and white cat. The focus is sharp on the cat's face, highlighting the texture of its fur and the details of its eye. 

The cat's fur is predominantly white, with a dense patch of black fur covering the top of its head and surrounding its eye. The contrast between the black and white fur is striking. The fur appears soft and slightly ruffled. The cat has a pink nose.

The cat's eye is a pale yellow color, with a slit pupil that is dilated. The eye is partially obscured by the black fur above it, giving the cat a somewhat mysterious expression. The white background helps to isolate the subject and draw attention to the cat's features. The lighting in the photograph is soft and diffused.",occlusion,mean,9.3026,19.0032,3.6478,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/183f3c78-b6d4-41a4-8372-9396b7707c57.jpg,"The photograph presents a close-up, profile view of a black and white cat. The focus is sharp on the cat's face, highlighting the texture of its fur and the details of its eye. 

The cat's fur is predominantly white, with a dense patch of black fur covering the top of its head and surrounding its eye. The contrast between the black and white fur is striking. The fur appears soft and slightly ruffled. The cat has a pink nose.

The cat's eye is a pale yellow color, with a slit pupil that is dilated. The eye is partially obscured by the black fur above it, giving the cat a somewhat mysterious expression. The white background helps to isolate the subject and draw attention to the cat's features. The lighting in the photograph is soft and diffused.",occlusion,blur,9.3026,6.7058,1.4467,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/183f3c78-b6d4-41a4-8372-9396b7707c57.jpg,"The photograph presents a close-up, profile view of a black and white cat. The focus is sharp on the cat's face, highlighting the texture of its fur and the details of its eye. 

The cat's fur is predominantly white, with a dense patch of black fur covering the top of its head and surrounding its eye. The contrast between the black and white fur is striking. The fur appears soft and slightly ruffled. The cat has a pink nose.

The cat's eye is a pale yellow color, with a slit pupil that is dilated. The eye is partially obscured by the black fur above it, giving the cat a somewhat mysterious expression. The white background helps to isolate the subject and draw attention to the cat's features. The lighting in the photograph is soft and diffused.",occlusion,black,9.3026,19.2529,3.5139,6,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1d641fa8-1fe7-4c06-b7d3-a4b45c092ac4.jpg,Asian woman enjoying tea outside sitting on a beach chair.,occlusion,gray,11.3355,4.1013,1.5652,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1d641fa8-1fe7-4c06-b7d3-a4b45c092ac4.jpg,Asian woman enjoying tea outside sitting on a beach chair.,occlusion,mean,11.3355,12.3437,3.2808,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1d641fa8-1fe7-4c06-b7d3-a4b45c092ac4.jpg,Asian woman enjoying tea outside sitting on a beach chair.,occlusion,blur,11.3355,5.5632,1.8214,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1d641fa8-1fe7-4c06-b7d3-a4b45c092ac4.jpg,Asian woman enjoying tea outside sitting on a beach chair.,occlusion,black,11.3355,11.9643,2.9385,10,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9a1a949a-5f93-42a1-bf0c-64300f7f0a86.jpg,"The image presents a close-up, dramatic portrait of a young man with a vintage and slightly mysterious air. He is adorned with a black fedora, casting a shadow over his brow. Rectangular spectacles frame his eyes, adding an intellectual touch to his overall appearance.

Wisps of smoke curl from his mouth, partially obscuring his face and adding an element of intrigue. The smoke is illuminated by a reddish glow in the background, creating a visually striking contrast against the dark background.

He is dressed in a dark gray blazer over a partially unbuttoned white shirt, lending him a casual yet sophisticated style. His curly hair peeks out from under the hat, softening the edges of the more structured attire. His facial hair is neatly groomed, accentuating his features.

The lighting is predominantly dark, with a strong spotlight focusing on the man's face and upper body. This stark contrast emphasizes the dramatic mood of the image. The red hue cast on the smoke adds a hint of danger and intrigue to the scene.",occlusion,gray,12.0544,3.4962,1.5895,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9a1a949a-5f93-42a1-bf0c-64300f7f0a86.jpg,"The image presents a close-up, dramatic portrait of a young man with a vintage and slightly mysterious air. He is adorned with a black fedora, casting a shadow over his brow. Rectangular spectacles frame his eyes, adding an intellectual touch to his overall appearance.

Wisps of smoke curl from his mouth, partially obscuring his face and adding an element of intrigue. The smoke is illuminated by a reddish glow in the background, creating a visually striking contrast against the dark background.

He is dressed in a dark gray blazer over a partially unbuttoned white shirt, lending him a casual yet sophisticated style. His curly hair peeks out from under the hat, softening the edges of the more structured attire. His facial hair is neatly groomed, accentuating his features.

The lighting is predominantly dark, with a strong spotlight focusing on the man's face and upper body. This stark contrast emphasizes the dramatic mood of the image. The red hue cast on the smoke adds a hint of danger and intrigue to the scene.",occlusion,mean,12.0544,6.5171,3.5817,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9a1a949a-5f93-42a1-bf0c-64300f7f0a86.jpg,"The image presents a close-up, dramatic portrait of a young man with a vintage and slightly mysterious air. He is adorned with a black fedora, casting a shadow over his brow. Rectangular spectacles frame his eyes, adding an intellectual touch to his overall appearance.

Wisps of smoke curl from his mouth, partially obscuring his face and adding an element of intrigue. The smoke is illuminated by a reddish glow in the background, creating a visually striking contrast against the dark background.

He is dressed in a dark gray blazer over a partially unbuttoned white shirt, lending him a casual yet sophisticated style. His curly hair peeks out from under the hat, softening the edges of the more structured attire. His facial hair is neatly groomed, accentuating his features.

The lighting is predominantly dark, with a strong spotlight focusing on the man's face and upper body. This stark contrast emphasizes the dramatic mood of the image. The red hue cast on the smoke adds a hint of danger and intrigue to the scene.",occlusion,blur,12.0544,5.5968,2.4282,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/9a1a949a-5f93-42a1-bf0c-64300f7f0a86.jpg,"The image presents a close-up, dramatic portrait of a young man with a vintage and slightly mysterious air. He is adorned with a black fedora, casting a shadow over his brow. Rectangular spectacles frame his eyes, adding an intellectual touch to his overall appearance.

Wisps of smoke curl from his mouth, partially obscuring his face and adding an element of intrigue. The smoke is illuminated by a reddish glow in the background, creating a visually striking contrast against the dark background.

He is dressed in a dark gray blazer over a partially unbuttoned white shirt, lending him a casual yet sophisticated style. His curly hair peeks out from under the hat, softening the edges of the more structured attire. His facial hair is neatly groomed, accentuating his features.

The lighting is predominantly dark, with a strong spotlight focusing on the man's face and upper body. This stark contrast emphasizes the dramatic mood of the image. The red hue cast on the smoke adds a hint of danger and intrigue to the scene.",occlusion,black,12.0544,6.4693,3.3614,4,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/0748f1b0-eb3f-46dc-b349-aeab2eea7a89.jpg,"Certainly! Here is a detailed description of the image:

The image presents a sleek black Mercedes-Benz coupe in a low-angle shot. The car dominates the left side of the frame, showcasing its iconic logo and modern headlight design with a curved LED accent. The rest of the car fades into darkness as the light hits the upper portion of the vehicle.

The setting appears to be outdoors, likely on an empty stretch of road. In the background, a treeline is visible against a dramatic sky. The sky has a mix of yellow, orange, and dark gray tones, suggesting either a sunset or sunrise. The lighting creates a sense of mystery and sophistication, with the car's design enhanced by the contrast between light and shadow. The composition is clean and minimalist, drawing attention to the car's elegance and style.",occlusion,gray,6.3206,1.3336,1.3336,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/0748f1b0-eb3f-46dc-b349-aeab2eea7a89.jpg,"Certainly! Here is a detailed description of the image:

The image presents a sleek black Mercedes-Benz coupe in a low-angle shot. The car dominates the left side of the frame, showcasing its iconic logo and modern headlight design with a curved LED accent. The rest of the car fades into darkness as the light hits the upper portion of the vehicle.

The setting appears to be outdoors, likely on an empty stretch of road. In the background, a treeline is visible against a dramatic sky. The sky has a mix of yellow, orange, and dark gray tones, suggesting either a sunset or sunrise. The lighting creates a sense of mystery and sophistication, with the car's design enhanced by the contrast between light and shadow. The composition is clean and minimalist, drawing attention to the car's elegance and style.",occlusion,mean,6.3206,16.6219,16.6219,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/0748f1b0-eb3f-46dc-b349-aeab2eea7a89.jpg,"Certainly! Here is a detailed description of the image:

The image presents a sleek black Mercedes-Benz coupe in a low-angle shot. The car dominates the left side of the frame, showcasing its iconic logo and modern headlight design with a curved LED accent. The rest of the car fades into darkness as the light hits the upper portion of the vehicle.

The setting appears to be outdoors, likely on an empty stretch of road. In the background, a treeline is visible against a dramatic sky. The sky has a mix of yellow, orange, and dark gray tones, suggesting either a sunset or sunrise. The lighting creates a sense of mystery and sophistication, with the car's design enhanced by the contrast between light and shadow. The composition is clean and minimalist, drawing attention to the car's elegance and style.",occlusion,blur,6.3206,12.5845,12.5845,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/0748f1b0-eb3f-46dc-b349-aeab2eea7a89.jpg,"Certainly! Here is a detailed description of the image:

The image presents a sleek black Mercedes-Benz coupe in a low-angle shot. The car dominates the left side of the frame, showcasing its iconic logo and modern headlight design with a curved LED accent. The rest of the car fades into darkness as the light hits the upper portion of the vehicle.

The setting appears to be outdoors, likely on an empty stretch of road. In the background, a treeline is visible against a dramatic sky. The sky has a mix of yellow, orange, and dark gray tones, suggesting either a sunset or sunrise. The lighting creates a sense of mystery and sophistication, with the car's design enhanced by the contrast between light and shadow. The composition is clean and minimalist, drawing attention to the car's elegance and style.",occlusion,black,6.3206,16.6209,16.6209,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1c522730-c771-4af0-8cef-33ee894c23ee.jpg,"Sunset illuminates rocks, flowers, and deer in a hilly meadow.",occlusion,gray,12.0952,6.7175,1.3756,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1c522730-c771-4af0-8cef-33ee894c23ee.jpg,"Sunset illuminates rocks, flowers, and deer in a hilly meadow.",occlusion,mean,12.0952,22.2872,4.4808,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1c522730-c771-4af0-8cef-33ee894c23ee.jpg,"Sunset illuminates rocks, flowers, and deer in a hilly meadow.",occlusion,blur,12.0952,16.5594,3.3471,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/1c522730-c771-4af0-8cef-33ee894c23ee.jpg,"Sunset illuminates rocks, flowers, and deer in a hilly meadow.",occlusion,black,12.0952,22.2943,4.4813,5,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/41003c46-e7cb-4b03-b8e7-689d30905063.jpg,Smiling woman in pink shirt and denim jacket.,occlusion,gray,6.2018,2.787,1.0701,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/41003c46-e7cb-4b03-b8e7-689d30905063.jpg,Smiling woman in pink shirt and denim jacket.,occlusion,mean,6.2018,9.6921,2.7967,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/41003c46-e7cb-4b03-b8e7-689d30905063.jpg,Smiling woman in pink shirt and denim jacket.,occlusion,blur,6.2018,9.7691,2.905,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/41003c46-e7cb-4b03-b8e7-689d30905063.jpg,Smiling woman in pink shirt and denim jacket.,occlusion,black,6.2018,9.7607,2.8803,7,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5e89d09b-ab46-472b-8db9-ba9ba9d0cc6f.jpg,Couple skateboarding on road.,occlusion,gray,10.735,2.0707,0.5818,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5e89d09b-ab46-472b-8db9-ba9ba9d0cc6f.jpg,Couple skateboarding on road.,occlusion,mean,10.735,5.8953,2.0405,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5e89d09b-ab46-472b-8db9-ba9ba9d0cc6f.jpg,Couple skateboarding on road.,occlusion,blur,10.735,4.4891,1.9278,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/5e89d09b-ab46-472b-8db9-ba9ba9d0cc6f.jpg,Couple skateboarding on road.,occlusion,black,10.735,5.091,1.5688,8,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/60f602ac-636a-4bb0-af65-7ce424fa77f7.jpg,"The image presents a serene and captivating scene set within a dense forest. A woman, adorned in a striking red gown, sits gracefully amidst the woodland landscape. Her dark hair complements the richness of her dress, and her gaze is directed slightly upwards, as if contemplating the surrounding nature. 

The forest itself is a lush and overgrown environment, with thick trees, moss-covered rocks, and tangled branches creating a sense of wild beauty. The lighting is soft and diffused, lending an ethereal quality to the scene. The deep greens and browns of the forest provide a stark contrast to the woman's bright red dress, making her the focal point of the image. The overall composition evokes a sense of mystery and enchantment, as if the woman is a mythical figure dwelling within the heart of the forest.",occlusion,gray,9.2829,2.8809,0.9967,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/60f602ac-636a-4bb0-af65-7ce424fa77f7.jpg,"The image presents a serene and captivating scene set within a dense forest. A woman, adorned in a striking red gown, sits gracefully amidst the woodland landscape. Her dark hair complements the richness of her dress, and her gaze is directed slightly upwards, as if contemplating the surrounding nature. 

The forest itself is a lush and overgrown environment, with thick trees, moss-covered rocks, and tangled branches creating a sense of wild beauty. The lighting is soft and diffused, lending an ethereal quality to the scene. The deep greens and browns of the forest provide a stark contrast to the woman's bright red dress, making her the focal point of the image. The overall composition evokes a sense of mystery and enchantment, as if the woman is a mythical figure dwelling within the heart of the forest.",occlusion,mean,9.2829,19.5246,6.5283,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/60f602ac-636a-4bb0-af65-7ce424fa77f7.jpg,"The image presents a serene and captivating scene set within a dense forest. A woman, adorned in a striking red gown, sits gracefully amidst the woodland landscape. Her dark hair complements the richness of her dress, and her gaze is directed slightly upwards, as if contemplating the surrounding nature. 

The forest itself is a lush and overgrown environment, with thick trees, moss-covered rocks, and tangled branches creating a sense of wild beauty. The lighting is soft and diffused, lending an ethereal quality to the scene. The deep greens and browns of the forest provide a stark contrast to the woman's bright red dress, making her the focal point of the image. The overall composition evokes a sense of mystery and enchantment, as if the woman is a mythical figure dwelling within the heart of the forest.",occlusion,blur,9.2829,6.7909,2.2969,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/60f602ac-636a-4bb0-af65-7ce424fa77f7.jpg,"The image presents a serene and captivating scene set within a dense forest. A woman, adorned in a striking red gown, sits gracefully amidst the woodland landscape. Her dark hair complements the richness of her dress, and her gaze is directed slightly upwards, as if contemplating the surrounding nature. 

The forest itself is a lush and overgrown environment, with thick trees, moss-covered rocks, and tangled branches creating a sense of wild beauty. The lighting is soft and diffused, lending an ethereal quality to the scene. The deep greens and browns of the forest provide a stark contrast to the woman's bright red dress, making her the focal point of the image. The overall composition evokes a sense of mystery and enchantment, as if the woman is a mythical figure dwelling within the heart of the forest.",occlusion,black,9.2829,19.5752,6.6529,3,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/cefb4080-7fc4-464e-ba00-f72a2f35be5f.jpg,"The aerial shot presents a serene, winding river bordered by dense green vegetation. The water transitions from a lighter turquoise near the shore to a deeper teal in the center, reflecting sunlight in subtle patterns. A small, bright pink kayak with two occupants is positioned in the middle of the river, adding a vibrant focal point.

On the left bank, a rustic structure with a weathered thatched roof is visible, nestled amongst lush tropical plants, including a prominent palm tree. The right bank is lined with a variety of trees, displaying different shades of green, from bright yellow-greens to deep forest greens, adding texture to the landscape. The overall composition evokes a sense of tranquility and adventure.",occlusion,gray,9.0221,4.6039,4.6039,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/cefb4080-7fc4-464e-ba00-f72a2f35be5f.jpg,"The aerial shot presents a serene, winding river bordered by dense green vegetation. The water transitions from a lighter turquoise near the shore to a deeper teal in the center, reflecting sunlight in subtle patterns. A small, bright pink kayak with two occupants is positioned in the middle of the river, adding a vibrant focal point.

On the left bank, a rustic structure with a weathered thatched roof is visible, nestled amongst lush tropical plants, including a prominent palm tree. The right bank is lined with a variety of trees, displaying different shades of green, from bright yellow-greens to deep forest greens, adding texture to the landscape. The overall composition evokes a sense of tranquility and adventure.",occlusion,mean,9.0221,19.2775,19.2775,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/cefb4080-7fc4-464e-ba00-f72a2f35be5f.jpg,"The aerial shot presents a serene, winding river bordered by dense green vegetation. The water transitions from a lighter turquoise near the shore to a deeper teal in the center, reflecting sunlight in subtle patterns. A small, bright pink kayak with two occupants is positioned in the middle of the river, adding a vibrant focal point.

On the left bank, a rustic structure with a weathered thatched roof is visible, nestled amongst lush tropical plants, including a prominent palm tree. The right bank is lined with a variety of trees, displaying different shades of green, from bright yellow-greens to deep forest greens, adding texture to the landscape. The overall composition evokes a sense of tranquility and adventure.",occlusion,blur,9.0221,11.2388,11.2388,1,,,,
/gpfs/scratch1/shared/scur0077/datasets/HPDv3/images/cefb4080-7fc4-464e-ba00-f72a2f35be5f.jpg,"The aerial shot presents a serene, winding river bordered by dense green vegetation. The water transitions from a lighter turquoise near the shore to a deeper teal in the center, reflecting sunlight in subtle patterns. A small, bright pink kayak with two occupants is positioned in the middle of the river, adding a vibrant focal point.

On the left bank, a rustic structure with a weathered thatched roof is visible, nestled amongst lush tropical plants, including a prominent palm tree. The right bank is lined with a variety of trees, displaying different shades of green, from bright yellow-greens to deep forest greens, adding texture to the landscape. The overall composition evokes a sense of tranquility and adventure.",occlusion,black,9.0221,19.262,19.262,1,,,,
